event_id,timestamp,firewall_name,action,direction,protocol,source_ip,source_port,destination_ip,destination_port,bytes_sent,bytes_received,duration_sec,country,alert_flag,rule_triggered
FW-201816,2026-05-05 02:21:18,FW-EDGE-02,Block,Inbound,TCP,198.199.119.148,55994,192.168.5.215,135,264,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200048,2026-05-05 02:51:57,FW-BRANCH-04,Allow,Outbound,HTTP,192.168.1.66,60455,103.1.16.204,443,837,65587,201,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200709,2026-05-05 02:58:58,FW-DMZ-03,Allow,Outbound,HTTP,192.168.1.206,16809,103.193.107.148,8080,7623,4236,190,USA,None,ALLOW_OUTBOUND_WEB
FW-201025,2026-05-05 03:21:14,FW-DMZ-03,Allow,Outbound,TCP,192.168.2.123,46168,103.197.206.99,443,21620,180233,81,India,None,ALLOW_OUTBOUND_WEB
FW-200260,2026-05-05 03:49:41,FW-DMZ-03,Allow,Outbound,DNS,192.168.3.73,56115,103.197.206.99,8080,32808,138462,299,UK,None,ALLOW_OUTBOUND_WEB
FW-201993,2026-05-05 05:11:20,FW-DMZ-03,Block,Inbound,TCP,91.191.209.33,2477,192.168.5.101,22,263,38,3,China,SSH_BruteForce,ALERT_SSH_BRUTEFORCE
FW-202217,2026-05-05 05:50:36,FW-DMZ-03,Block,Inbound,RDP,103.119.212.21,36878,192.168.3.171,5432,373,0,0,USA,None,BLOCK_INBOUND_DEFAULT
FW-200028,2026-05-05 06:44:49,FW-CORE-01,Allow,Outbound,DNS,192.168.1.66,57532,103.124.38.195,443,6165,54187,219,USA,None,ALLOW_OUTBOUND_WEB
FW-201027,2026-05-05 07:18:00,FW-BRANCH-04,Allow,Outbound,TCP,192.168.3.171,2738,103.9.14.127,53,47052,151112,209,USA,None,ALLOW_OUTBOUND_WEB
FW-202016,2026-05-05 07:57:59,FW-DMZ-03,Block,Inbound,TCP,198.199.119.148,33184,192.168.5.215,3389,244,191,2,Romania,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-201863,2026-05-05 09:15:50,FW-BRANCH-04,Block,Inbound,UDP,179.43.128.55,63896,192.168.2.158,139,259,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-202043,2026-05-05 10:22:54,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,9379,192.168.5.84,22,193,65,4,Romania,SSH_BruteForce,ALERT_SSH_BRUTEFORCE
FW-200116,2026-05-05 10:25:25,FW-DMZ-03,Allow,Outbound,DNS,192.168.1.51,20063,103.138.20.26,8080,30505,13784,119,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201687,2026-05-05 10:39:15,FW-CORE-01,Block,Inbound,UDP,198.199.119.148,50778,192.168.3.163,3389,118,0,0,Russia,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201181,2026-05-05 11:37:23,FW-EDGE-02,Allow,Outbound,HTTPS,192.168.4.215,1112,103.113.153.181,80,17710,174171,130,USA,None,ALLOW_OUTBOUND_WEB
FW-200846,2026-05-05 12:16:40,FW-EDGE-02,Allow,Outbound,HTTPS,192.168.5.84,4734,103.9.14.127,443,37196,101837,234,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202183,2026-05-05 12:51:19,FW-DMZ-03,Block,Inbound,FTP,103.154.107.126,44152,192.168.1.66,22,499,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-200232,2026-05-05 13:01:58,FW-CORE-01,Allow,Outbound,HTTP,192.168.2.76,27096,103.177.126.15,53,31038,61036,21,UK,None,ALLOW_OUTBOUND_WEB
FW-202076,2026-05-05 13:27:32,FW-EDGE-02,Block,Inbound,TCP,194.165.16.72,26196,192.168.3.2,22,201,161,5,Romania,SSH_BruteForce,ALERT_SSH_BRUTEFORCE
FW-201169,2026-05-05 14:01:32,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.1.85,22689,103.121.53.58,80,12760,122169,257,India,None,ALLOW_OUTBOUND_WEB
FW-201936,2026-05-05 15:09:06,FW-BRANCH-04,Block,Inbound,TCP,179.43.128.55,59059,192.168.5.84,22,86,120,0,Russia,SSH_BruteForce,ALERT_SSH_BRUTEFORCE
FW-200468,2026-05-05 17:15:46,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.1.212,55481,103.162.11.191,443,41624,96421,142,India,None,ALLOW_OUTBOUND_WEB
FW-200350,2026-05-05 17:22:40,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.5.143,36314,103.198.98.248,8080,27027,82813,18,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200845,2026-05-05 17:45:32,FW-CORE-01,Allow,Outbound,HTTPS,192.168.3.144,34182,103.198.250.104,8080,42987,82700,11,UK,None,ALLOW_OUTBOUND_WEB
FW-202158,2026-05-05 17:54:42,FW-BRANCH-04,Block,Inbound,ICMP,103.177.126.15,52680,192.168.2.31,443,175,0,0,USA,None,BLOCK_INBOUND_DEFAULT
FW-200007,2026-05-05 18:10:08,FW-CORE-01,Allow,Outbound,TCP,192.168.2.158,42931,103.180.3.62,80,45537,33709,139,USA,None,ALLOW_OUTBOUND_WEB
FW-200851,2026-05-05 19:37:24,FW-BRANCH-04,Allow,Outbound,TCP,192.168.2.144,11612,103.23.171.237,443,37117,27369,248,UK,None,ALLOW_OUTBOUND_WEB
FW-200368,2026-05-05 20:03:52,FW-EDGE-02,Allow,Outbound,TCP,192.168.2.123,28705,103.39.7.13,443,3485,90445,88,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201719,2026-05-05 20:08:02,FW-DMZ-03,Block,Inbound,UDP,179.43.128.55,16792,192.168.4.46,135,487,0,0,China,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200248,2026-05-05 20:46:52,FW-DMZ-03,Allow,Outbound,DNS,192.168.3.163,11755,103.198.250.104,80,37487,189782,100,USA,None,ALLOW_OUTBOUND_WEB
FW-200410,2026-05-05 21:16:52,FW-EDGE-02,Allow,Outbound,DNS,192.168.1.242,60979,103.100.250.122,443,42080,183025,279,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200435,2026-05-05 23:11:07,FW-DMZ-03,Allow,Outbound,HTTP,192.168.1.66,40942,103.52.179.144,80,31330,103605,220,USA,None,ALLOW_OUTBOUND_WEB
FW-201099,2026-05-05 23:34:33,FW-EDGE-02,Allow,Outbound,HTTP,192.168.4.131,38131,103.23.42.43,80,8790,22050,23,India,None,ALLOW_OUTBOUND_WEB
FW-200501,2026-05-06 00:10:30,FW-CORE-01,Allow,Outbound,HTTPS,192.168.5.84,21759,103.24.5.216,80,38142,172739,225,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200196,2026-05-06 00:54:31,FW-EDGE-02,Allow,Outbound,DNS,192.168.4.204,10494,103.119.212.21,8080,42248,46287,189,India,None,ALLOW_OUTBOUND_WEB
FW-200479,2026-05-06 01:54:53,FW-CORE-01,Allow,Outbound,DNS,192.168.3.171,18861,103.50.19.21,443,15309,60580,19,UK,None,ALLOW_OUTBOUND_WEB
FW-200574,2026-05-06 02:36:03,FW-DMZ-03,Allow,Outbound,TCP,192.168.1.63,37595,103.35.62.67,8080,27792,136485,223,USA,None,ALLOW_OUTBOUND_WEB
FW-200993,2026-05-06 03:30:34,FW-EDGE-02,Allow,Outbound,HTTP,192.168.4.46,39845,103.138.250.28,53,35013,93164,269,India,None,ALLOW_OUTBOUND_WEB
FW-202324,2026-05-06 03:38:53,FW-CORE-01,Block,Inbound,SSH,103.92.195.254,52107,192.168.4.46,8080,214,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-200729,2026-05-06 03:56:33,FW-CORE-01,Allow,Outbound,DNS,192.168.4.210,12050,103.178.168.25,8080,34506,142363,243,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201923,2026-05-06 07:44:59,FW-EDGE-02,Block,Inbound,UDP,179.43.128.55,32938,192.168.5.86,135,159,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200355,2026-05-06 10:49:12,FW-BRANCH-04,Allow,Outbound,TCP,192.168.4.204,53307,103.136.15.213,443,41580,40721,292,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200278,2026-05-06 12:04:30,FW-EDGE-02,Allow,Outbound,TCP,192.168.2.158,42504,103.194.232.7,80,12738,114743,114,India,None,ALLOW_OUTBOUND_WEB
FW-202047,2026-05-06 12:09:07,FW-EDGE-02,Block,Inbound,TCP,222.186.175.12,60933,192.168.3.2,3389,294,117,3,Russia,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-200970,2026-05-06 15:10:57,FW-EDGE-02,Allow,Outbound,HTTP,192.168.3.73,61069,103.178.168.25,8080,38987,101706,36,UK,None,ALLOW_OUTBOUND_WEB
FW-202316,2026-05-06 16:15:29,FW-DMZ-03,Block,Inbound,TCP,103.60.172.129,22595,192.168.3.73,110,161,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-201044,2026-05-06 22:02:19,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.5.143,50703,103.23.25.148,80,19854,141590,93,USA,None,ALLOW_OUTBOUND_WEB
FW-200230,2026-05-06 22:06:58,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.4.210,53209,103.198.250.104,443,7512,177772,56,USA,None,ALLOW_OUTBOUND_WEB
FW-201077,2026-05-06 23:21:51,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.2.31,10626,103.200.67.137,443,36433,21603,131,USA,None,ALLOW_OUTBOUND_WEB
FW-200605,2026-05-07 00:29:15,FW-EDGE-02,Allow,Outbound,TCP,192.168.1.242,61119,103.199.236.142,53,4885,47145,163,USA,None,ALLOW_OUTBOUND_WEB
FW-200221,2026-05-07 00:45:19,FW-EDGE-02,Allow,Outbound,DNS,192.168.3.73,32556,103.23.25.148,443,1272,125147,246,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202080,2026-05-07 03:11:45,FW-CORE-01,Block,Inbound,TCP,198.199.119.148,47085,192.168.5.86,3389,260,36,1,China,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-200666,2026-05-07 03:16:50,FW-DMZ-03,Allow,Outbound,TCP,192.168.5.86,16857,103.180.3.62,443,35981,79843,259,India,None,ALLOW_OUTBOUND_WEB
FW-202019,2026-05-07 04:22:03,FW-DMZ-03,Allow,Inbound,TCP,103.76.228.12,11378,192.168.3.9,3389,130,16,5,Russia,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-200957,2026-05-07 04:35:01,FW-BRANCH-04,Allow,Outbound,HTTP,192.168.1.52,1613,103.194.232.7,80,19868,121774,64,USA,None,ALLOW_OUTBOUND_WEB
FW-202209,2026-05-07 04:40:56,FW-DMZ-03,Block,Inbound,HTTPS,103.111.31.66,10486,192.168.5.215,3306,474,0,0,USA,None,BLOCK_INBOUND_DEFAULT
FW-200775,2026-05-07 05:01:29,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.3.2,13067,103.197.206.99,80,22017,173748,299,UK,None,ALLOW_OUTBOUND_WEB
FW-201649,2026-05-07 06:15:16,FW-DMZ-03,Block,Inbound,TCP,179.43.128.55,13515,192.168.2.144,1433,244,0,0,Russia,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-202001,2026-05-07 06:22:16,FW-DMZ-03,Block,Inbound,TCP,194.165.16.72,41849,192.168.5.32,3389,136,14,5,Romania,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-201188,2026-05-07 07:29:44,FW-BRANCH-04,Allow,Outbound,HTTP,192.168.4.129,25895,103.193.107.148,53,17897,195418,238,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200722,2026-05-07 08:43:13,FW-EDGE-02,Allow,Outbound,HTTPS,192.168.3.163,52738,103.32.90.240,8080,22427,20904,262,UK,None,ALLOW_OUTBOUND_WEB
FW-200349,2026-05-07 09:23:34,FW-EDGE-02,Allow,Outbound,HTTP,192.168.3.130,60306,103.1.16.204,8080,41742,113262,112,India,None,ALLOW_OUTBOUND_WEB
FW-200639,2026-05-07 13:03:22,FW-DMZ-03,Allow,Outbound,DNS,192.168.2.31,54521,103.125.235.91,80,15270,49821,138,UK,None,ALLOW_OUTBOUND_WEB
FW-201708,2026-05-07 13:32:41,FW-CORE-01,Block,Inbound,UDP,91.191.209.33,3806,192.168.4.129,135,245,0,0,Russia,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200530,2026-05-07 13:42:14,FW-CORE-01,Allow,Outbound,TCP,192.168.5.101,11713,103.23.171.237,8080,11619,110173,299,USA,None,ALLOW_OUTBOUND_WEB
FW-200466,2026-05-07 14:14:43,FW-EDGE-02,Allow,Outbound,DNS,192.168.3.171,62860,103.167.121.211,53,34093,153816,157,India,None,ALLOW_OUTBOUND_WEB
FW-200672,2026-05-07 14:14:45,FW-CORE-01,Allow,Outbound,DNS,192.168.1.52,11405,103.23.42.43,80,3847,136061,39,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201172,2026-05-07 14:29:45,FW-EDGE-02,Allow,Outbound,DNS,192.168.4.46,27037,103.35.62.67,443,2156,89541,272,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202057,2026-05-07 14:50:23,FW-BRANCH-04,Block,Inbound,TCP,198.199.119.148,22933,192.168.5.84,22,265,126,4,Romania,SSH_BruteForce,ALERT_SSH_BRUTEFORCE
FW-200074,2026-05-07 14:53:03,FW-EDGE-02,Allow,Outbound,TCP,192.168.1.52,52790,103.199.236.142,53,49470,133296,220,India,None,ALLOW_OUTBOUND_WEB
FW-202280,2026-05-07 15:48:08,FW-DMZ-03,Block,Inbound,UDP,103.54.198.215,43421,192.168.3.171,5432,42,0,0,India,None,BLOCK_INBOUND_DEFAULT
FW-200319,2026-05-07 16:07:44,FW-DMZ-03,Allow,Outbound,TCP,192.168.2.158,44136,103.120.30.222,53,17338,23139,136,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200174,2026-05-07 16:23:29,FW-DMZ-03,Allow,Outbound,DNS,192.168.1.85,19866,103.138.250.28,53,39363,137321,290,India,None,ALLOW_OUTBOUND_WEB
FW-200940,2026-05-07 18:46:11,FW-DMZ-03,Allow,Outbound,HTTP,192.168.2.144,17486,103.180.3.62,80,16063,182125,239,India,None,ALLOW_OUTBOUND_WEB
FW-200826,2026-05-07 19:09:17,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.3.130,47462,103.138.250.28,80,40665,147745,209,UK,None,ALLOW_OUTBOUND_WEB
FW-201968,2026-05-07 19:09:47,FW-CORE-01,Block,Inbound,TCP,194.165.16.72,50914,192.168.5.24,3389,151,10,5,Russia,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-200473,2026-05-07 19:30:23,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.4.131,55269,103.23.171.237,443,46494,15725,176,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202242,2026-05-07 19:39:04,FW-CORE-01,Block,Inbound,HTTPS,103.32.90.240,25641,192.168.4.215,143,487,0,0,India,None,BLOCK_INBOUND_DEFAULT
FW-202155,2026-05-07 19:41:31,FW-DMZ-03,Block,Inbound,HTTP,103.200.67.137,23463,192.168.3.73,5432,461,0,0,India,None,BLOCK_INBOUND_DEFAULT
FW-202270,2026-05-07 19:57:22,FW-DMZ-03,Block,Inbound,UDP,103.60.172.129,17231,192.168.1.63,110,486,0,0,Brazil,None,BLOCK_INBOUND_DEFAULT
FW-200671,2026-05-07 20:05:21,FW-CORE-01,Allow,Outbound,HTTPS,192.168.4.204,40831,103.130.232.145,8080,43695,54180,297,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200454,2026-05-07 23:18:02,FW-CORE-01,Allow,Outbound,TCP,192.168.3.73,9029,103.130.232.145,8080,33645,76792,178,UK,None,ALLOW_OUTBOUND_WEB
FW-200627,2026-05-08 00:31:09,FW-EDGE-02,Allow,Outbound,TCP,192.168.1.85,49617,103.125.235.91,443,24625,161809,187,UK,None,ALLOW_OUTBOUND_WEB
FW-200303,2026-05-08 00:40:25,FW-DMZ-03,Allow,Outbound,HTTPS,192.168.4.247,37178,103.193.107.148,443,47537,148338,120,UK,None,ALLOW_OUTBOUND_WEB
FW-202114,2026-05-08 02:13:52,FW-EDGE-02,Allow,Outbound,HTTPS,192.168.2.158,48433,45.33.32.156,8443,9880534,139,143,Iran,Possible_Data_Exfiltration,ALERT_LARGE_OUTBOUND
FW-201642,2026-05-08 02:15:31,FW-CORE-01,Block,Inbound,TCP,198.199.119.148,7994,192.168.1.66,139,284,0,0,Romania,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200591,2026-05-08 02:40:34,FW-EDGE-02,Allow,Outbound,DNS,192.168.3.130,58097,103.50.19.21,53,20223,179886,259,India,None,ALLOW_OUTBOUND_WEB
FW-200092,2026-05-08 02:43:31,FW-CORE-01,Allow,Outbound,HTTPS,192.168.3.219,39945,103.100.250.122,8080,42806,183827,12,India,None,ALLOW_OUTBOUND_WEB
FW-200361,2026-05-08 04:14:44,FW-CORE-01,Allow,Outbound,HTTP,192.168.2.144,62281,103.193.107.148,443,36467,165761,237,USA,None,ALLOW_OUTBOUND_WEB
FW-201956,2026-05-08 05:27:01,FW-BRANCH-04,Block,Inbound,TCP,222.186.175.12,17384,192.168.2.39,3389,252,93,1,Russia,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-200611,2026-05-08 06:08:39,FW-CORE-01,Allow,Outbound,HTTPS,192.168.5.86,30471,103.130.232.145,53,3762,39967,178,India,None,ALLOW_OUTBOUND_WEB
FW-201193,2026-05-08 06:31:11,FW-CORE-01,Allow,Outbound,DNS,192.168.2.245,35402,103.113.153.181,8080,40107,1448,57,India,None,ALLOW_OUTBOUND_WEB
FW-201874,2026-05-08 06:37:21,FW-CORE-01,Block,Inbound,TCP,198.199.119.148,64702,192.168.3.130,3306,264,0,0,Iran,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200424,2026-05-08 06:45:54,FW-BRANCH-04,Allow,Outbound,TCP,192.168.2.144,56303,103.198.98.248,443,21578,77572,146,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201884,2026-05-08 08:01:54,FW-EDGE-02,Block,Inbound,TCP,45.33.32.156,18005,192.168.3.130,139,402,0,0,China,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-201862,2026-05-08 08:04:39,FW-EDGE-02,Block,Inbound,UDP,179.43.128.55,4281,192.168.4.46,135,396,0,0,Russia,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200316,2026-05-08 08:11:15,FW-EDGE-02,Allow,Outbound,DNS,192.168.4.50,14477,103.199.236.142,443,7371,199534,8,USA,None,ALLOW_OUTBOUND_WEB
FW-200576,2026-05-08 08:58:12,FW-CORE-01,Allow,Outbound,TCP,192.168.2.62,61529,103.193.107.148,443,12186,36566,117,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201067,2026-05-08 10:56:54,FW-CORE-01,Allow,Outbound,HTTP,192.168.1.206,3658,103.50.19.21,443,35223,182768,28,USA,None,ALLOW_OUTBOUND_WEB
FW-202148,2026-05-08 11:08:44,FW-CORE-01,Block,Inbound,ICMP,103.136.15.213,62308,192.168.1.51,5432,101,0,0,Brazil,None,BLOCK_INBOUND_DEFAULT
FW-202357,2026-05-08 12:26:49,FW-DMZ-03,Block,Inbound,ICMP,103.162.11.191,48810,192.168.2.245,143,142,0,0,Germany,None,BLOCK_INBOUND_DEFAULT
FW-200623,2026-05-08 13:29:24,FW-CORE-01,Allow,Outbound,HTTPS,192.168.4.50,17494,103.148.183.188,53,28745,159041,188,USA,None,ALLOW_OUTBOUND_WEB
FW-200646,2026-05-08 13:42:06,FW-DMZ-03,Allow,Outbound,DNS,192.168.3.219,33851,103.125.235.91,80,31263,104948,295,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201043,2026-05-08 14:24:47,FW-CORE-01,Allow,Outbound,DNS,192.168.4.46,33763,103.38.77.136,80,34110,106066,300,India,None,ALLOW_OUTBOUND_WEB
FW-200422,2026-05-08 16:36:08,FW-CORE-01,Allow,Outbound,HTTP,192.168.1.212,55926,103.54.198.215,443,9615,101137,260,India,None,ALLOW_OUTBOUND_WEB
FW-201122,2026-05-08 21:25:44,FW-DMZ-03,Allow,Outbound,DNS,192.168.3.219,36052,103.60.172.129,443,36440,150801,48,USA,None,ALLOW_OUTBOUND_WEB
FW-200842,2026-05-08 23:03:33,FW-BRANCH-04,Allow,Outbound,HTTP,192.168.1.66,57724,103.27.227.219,53,5213,70950,22,India,None,ALLOW_OUTBOUND_WEB
FW-202263,2026-05-08 23:11:42,FW-DMZ-03,Block,Inbound,RDP,103.111.31.66,40365,192.168.5.86,143,166,0,0,USA,None,BLOCK_INBOUND_DEFAULT
FW-200265,2026-05-08 23:53:33,FW-CORE-01,Allow,Outbound,TCP,192.168.2.39,13271,103.199.236.142,53,37825,82792,83,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202219,2026-05-09 00:07:06,FW-BRANCH-04,Block,Inbound,HTTP,103.70.114.161,4584,192.168.1.63,22,319,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-200237,2026-05-09 00:40:11,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.1.66,47665,103.104.189.36,443,5501,107963,2,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200352,2026-05-09 01:09:00,FW-CORE-01,Allow,Outbound,DNS,192.168.4.247,60997,103.138.250.28,443,45445,61357,187,India,None,ALLOW_OUTBOUND_WEB
FW-201937,2026-05-09 02:14:47,FW-BRANCH-04,Block,Inbound,TCP,198.199.119.148,31533,192.168.5.143,3389,274,6,4,Romania,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-202228,2026-05-09 02:16:44,FW-DMZ-03,Block,Inbound,HTTP,103.4.243.253,58797,192.168.5.215,25,454,0,0,India,None,BLOCK_INBOUND_DEFAULT
FW-200492,2026-05-09 02:21:18,FW-DMZ-03,Allow,Outbound,TCP,192.168.1.52,49591,103.198.250.104,53,3492,5553,47,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200752,2026-05-09 02:35:21,FW-BRANCH-04,Allow,Outbound,TCP,192.168.2.245,18077,103.52.179.144,53,49456,75175,278,USA,None,ALLOW_OUTBOUND_WEB
FW-201066,2026-05-09 02:56:38,FW-CORE-01,Allow,Outbound,DNS,192.168.1.63,41850,103.125.235.91,443,11646,17030,121,India,None,ALLOW_OUTBOUND_WEB
FW-202045,2026-05-09 03:28:03,FW-CORE-01,Block,Inbound,TCP,222.186.175.12,37904,192.168.4.129,3389,252,145,4,Russia,RDP_BruteForce,ALERT_RDP_BRUTEFORCE
FW-202327,2026-05-09 03:58:21,FW-BRANCH-04,Block,Inbound,HTTPS,103.156.136.64,47690,192.168.3.9,21,448,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-201033,2026-05-09 04:23:36,FW-DMZ-03,Allow,Outbound,HTTP,192.168.3.9,22559,103.198.98.248,443,26631,145780,299,Singapore,None,ALLOW_OUTBOUND_WEB
FW-202344,2026-05-09 05:27:12,FW-EDGE-02,Block,Inbound,TCP,103.100.250.122,46026,192.168.5.84,3306,84,0,0,Brazil,None,BLOCK_INBOUND_DEFAULT
FW-200932,2026-05-09 05:35:28,FW-DMZ-03,Allow,Outbound,TCP,192.168.3.73,32501,103.193.107.148,53,9901,137178,96,India,None,ALLOW_OUTBOUND_WEB
FW-202157,2026-05-09 06:44:58,FW-EDGE-02,Block,Inbound,SSH,103.23.25.148,26333,192.168.5.86,8443,145,0,0,Japan,None,BLOCK_INBOUND_DEFAULT
FW-202341,2026-05-09 09:06:07,FW-DMZ-03,Block,Inbound,UDP,103.198.98.248,44915,192.168.1.63,443,484,0,0,Germany,None,BLOCK_INBOUND_DEFAULT
FW-200637,2026-05-09 09:15:09,FW-EDGE-02,Allow,Outbound,HTTP,192.168.1.66,53455,103.162.11.191,80,41981,193519,215,Singapore,None,ALLOW_OUTBOUND_WEB
FW-200437,2026-05-09 09:55:25,FW-DMZ-03,Allow,Outbound,HTTP,192.168.5.215,58582,103.180.3.62,80,32495,188861,102,USA,None,ALLOW_OUTBOUND_WEB
FW-200472,2026-05-09 10:00:02,FW-CORE-01,Allow,Outbound,HTTP,192.168.5.24,1685,103.24.5.216,443,15920,134878,186,UK,None,ALLOW_OUTBOUND_WEB
FW-202335,2026-05-09 10:05:06,FW-BRANCH-04,Block,Inbound,HTTP,103.177.126.15,9647,192.168.5.86,3389,193,0,0,Germany,None,BLOCK_INBOUND_DEFAULT
FW-200823,2026-05-09 12:06:18,FW-EDGE-02,Allow,Outbound,TCP,192.168.3.171,32226,103.194.232.7,80,4548,129977,71,USA,None,ALLOW_OUTBOUND_WEB
FW-200539,2026-05-09 12:27:30,FW-BRANCH-04,Allow,Outbound,HTTPS,192.168.5.215,64775,103.191.85.218,443,49832,136240,293,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201667,2026-05-09 14:34:40,FW-BRANCH-04,Block,Inbound,TCP,91.191.209.33,60137,192.168.1.242,135,288,0,0,China,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200255,2026-05-09 15:43:32,FW-DMZ-03,Allow,Outbound,HTTP,192.168.4.204,49016,103.57.147.121,80,5520,39458,254,USA,None,ALLOW_OUTBOUND_WEB
FW-200974,2026-05-09 15:58:17,FW-EDGE-02,Allow,Outbound,DNS,192.168.3.130,29950,103.32.90.240,8080,37300,77660,243,India,None,ALLOW_OUTBOUND_WEB
FW-200084,2026-05-09 16:27:16,FW-DMZ-03,Allow,Outbound,DNS,192.168.1.206,23269,103.39.7.13,8080,17218,59212,14,USA,None,ALLOW_OUTBOUND_WEB
FW-200843,2026-05-09 16:59:58,FW-CORE-01,Allow,Outbound,TCP,192.168.5.24,65193,103.23.25.148,80,17027,177520,232,UK,None,ALLOW_OUTBOUND_WEB
FW-201710,2026-05-09 17:56:37,FW-EDGE-02,Block,Inbound,UDP,185.220.101.45,34159,192.168.2.158,445,428,0,0,Russia,Blocked_Suspicious_IP,BLOCK_BLACKLIST_IP
FW-200949,2026-05-09 18:51:01,FW-BRANCH-04,Allow,Outbound,HTTP,192.168.2.158,29915,103.180.3.62,443,17510,103446,92,Singapore,None,ALLOW_OUTBOUND_WEB
FW-201519,2026-05-09 18:54:11,FW-CORE-01,Block,Inbound,TCP,194.165.16.72,23761,192.168.2.31,929,48,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201520,2026-05-09 18:54:14,FW-CORE-01,Block,Inbound,TCP,194.165.16.72,59372,192.168.2.31,690,45,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201521,2026-05-09 18:54:15,FW-DMZ-03,Block,Inbound,TCP,194.165.16.72,46229,192.168.2.31,558,50,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201524,2026-05-09 18:54:16,FW-BRANCH-04,Block,Inbound,TCP,194.165.16.72,24766,192.168.2.31,263,43,0,0,Russia,Port_Scan,BLOCK_PORTSCAN
FW-201522,2026-05-09 18:54:17,FW-DMZ-03,Block,Inbound,TCP,194.165.16.72,49331,192.168.2.31,880,56,0,0,China,Port_Scan,BLOCK_PORTSCAN
FW-201525,2026-05-09 18:54:17,FW-BRANCH-04,Block,Inbound,TCP,194.165.16.72,61881,192.168.2.31,467,49,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
FW-201523,2026-05-09 18:54:19,FW-BRANCH-04,Block,Inbound,TCP,194.165.16.72,23334,192.168.2.31,312,72,0,0,Romania,Port_Scan,BLOCK_PORTSCAN
